model,channel,edge_row,derived_character,anchor_character,relation_class,anchor_family,training_family_count,baseline_predicted_character,baseline_true_character_rank,baseline_top1_correct,baseline_top5_correct,baseline_top10_correct,candidate_character_count,offset_predicted_character,offset_true_character_rank,offset_top1_correct,offset_top5_correct,offset_top10_correct,rank_change,top1_rescued,top1_lost,true_rank_unrestricted,candidate_count_unrestricted,true_rank_layout_constrained,candidate_count_layout_constrained
qwen3_4b_2560d_int8,zh_char,3941,窊,瓜,穴,ROOT-74DC,28,瓠,1849,0,0,0,11150,瓠,276,0,0,0,1573,0,0,276,11150,164.0,2474
qwen3_4b_2560d_int8,zh_char,3942,觚,瓜,角,ROOT-74DC,13,瓠,934,0,0,0,11150,瓠,477,0,0,0,457,0,0,477,11150,206.0,7457
qwen3_4b_2560d_int8,zh_char,3943,坩,甘,土,ROOT-7518,91,甜,8529,0,0,0,11150,甜,4744,0,0,0,3785,0,0,4744,11150,3148.0,7457
qwen3_4b_2560d_int8,zh_char,3944,拑,甘,扌,ROOT-7518,202,甜,8973,0,0,0,11150,甜,2141,0,0,0,6832,0,0,2141,11150,1450.0,7457
qwen3_4b_2560d_int8,zh_char,3945,箝,拑,竹,ROOT-7518,109,擫,5,0,1,1,11150,擫,3,0,1,1,2,0,0,3,11150,1.0,2474
qwen3_4b_2560d_int8,zh_char,3946,柑,甘,木,ROOT-7518,256,甜,267,0,0,0,11150,甜,90,0,0,0,177,0,0,90,11150,50.0,7457
qwen3_4b_2560d_int8,zh_char,3947,泔,甘,氵,ROOT-7518,307,甜,73,0,0,0,11150,甜,60,0,0,0,13,0,0,60,11150,50.0,7457
qwen3_4b_2560d_int8,zh_char,3948,疳,甘,疒,ROOT-7518,71,甜,216,0,0,0,11150,甜,4,0,1,1,212,0,0,4,11150,2.0,385
qwen3_4b_2560d_int8,zh_char,3949,紺,甘,糸,ROOT-7518,170,甜,6121,0,0,0,11150,糯,1752,0,0,0,4369,0,0,1752,11150,1098.0,7457
qwen3_4b_2560d_int8,zh_char,3950,蚶,甘,虫,ROOT-7518,139,甜,6992,0,0,0,11150,螔,387,0,0,0,6605,0,0,387,11150,268.0,7457
qwen3_4b_2560d_int8,zh_char,3951,酣,甘,酉,ROOT-7518,34,甜,20,0,0,0,11150,甜,4,0,1,1,16,0,0,4,11150,4.0,7457
qwen3_4b_2560d_int8,zh_char,3952,鉗,甘,釒,ROOT-7518,141,甜,9758,0,0,0,11150,醳,1101,0,0,0,8657,0,0,1101,11150,778.0,7457
qwen3_4b_2560d_int8,zh_char,3953,黚,甘,黑,ROOT-7518,18,甜,10836,0,0,0,11150,甜,5318,0,0,0,5518,0,0,5318,11150,3598.0,7457
qwen3_4b_2560d_int8,zh_char,3954,勘,甚,力,ROOT-751A,21,很,1706,0,0,0,11150,狠,2434,0,0,0,-728,0,0,2434,11150,1529.0,7457
qwen3_4b_2560d_int8,zh_char,3955,堪,甚,土,ROOT-751A,91,很,238,0,0,0,11150,很,153,0,0,0,85,0,0,153,11150,82.0,7457
qwen3_4b_2560d_int8,zh_char,3956,戡,甚,戈,ROOT-751A,10,很,1163,0,0,0,11150,狠,240,0,0,0,923,0,0,240,11150,141.0,7457
qwen3_4b_2560d_int8,zh_char,3957,斟,甚,斗,ROOT-751A,6,很,781,0,0,0,11150,很,225,0,0,0,556,0,0,225,11150,120.0,7457
qwen3_4b_2560d_int8,zh_char,3958,椹,甚,木,ROOT-751A,256,很,5377,0,0,0,11150,很,332,0,0,0,5045,0,0,332,11150,188.0,7457
qwen3_4b_2560d_int8,zh_char,3959,湛,甚,氵,ROOT-751A,307,很,2761,0,0,0,11150,很,745,0,0,0,2016,0,0,745,11150,518.0,7457
qwen3_4b_2560d_int8,zh_char,3960,煁,甚,火,ROOT-751A,62,很,10381,0,0,0,11150,狠,3215,0,0,0,7166,0,0,3215,11150,2067.0,7457
qwen3_4b_2560d_int8,zh_char,3961,碪,甚,石,ROOT-751A,57,很,6365,0,0,0,11150,很,976,0,0,0,5389,0,0,976,11150,627.0,7457
qwen3_4b_2560d_int8,zh_char,3962,葚,甚,艹,ROOT-751A,292,很,3117,0,0,0,11150,很,345,0,0,0,2772,0,0,345,11150,147.0,2473
qwen3_4b_2560d_int8,zh_char,3963,諶,甚,言,ROOT-751A,155,很,5495,0,0,0,11150,很,1671,0,0,0,3824,0,0,1671,11150,1133.0,7457
qwen3_4b_2560d_int8,zh_char,3964,踸,甚,𧾷,ROOT-751A,68,很,10012,0,0,0,11150,很,830,0,0,0,9182,0,0,830,11150,540.0,7457
qwen3_4b_2560d_int8,zh_char,3965,鍖,甚,釒,ROOT-751A,141,很,4171,0,0,0,11150,很,364,0,0,0,3807,0,0,364,11150,274.0,7457
qwen3_4b_2560d_int8,zh_char,3966,黮,甚,黑,ROOT-751A,18,很,7295,0,0,0,11150,狠,351,0,0,0,6944,0,0,351,11150,208.0,7457
qwen3_4b_2560d_int8,zh_char,3967,姓,生,女,ROOT-751F,115,子,218,0,0,0,11150,毓,315,0,0,0,-97,0,0,315,11150,170.0,7457
qwen3_4b_2560d_int8,zh_char,3968,性,生,忄,ROOT-751F,132,子,5674,0,0,0,11150,傃,4900,0,0,0,774,0,0,4900,11150,3171.0,7457
qwen3_4b_2560d_int8,zh_char,3969,旌,生,㫃,ROOT-751F,13,子,2377,0,0,0,11150,子,94,0,0,0,2283,0,0,94,11150,,385
qwen3_4b_2560d_int8,zh_char,3970,惺,星,忄,ROOT-661F,132,昴,463,0,0,0,11150,昴,18,0,0,0,445,0,0,18,11150,9.0,7457
qwen3_4b_2560d_int8,zh_char,3971,猩,星,犭,ROOT-661F,44,昴,2512,0,0,0,11150,昴,5,0,1,1,2507,0,0,5,11150,3.0,7457
qwen3_4b_2560d_int8,zh_char,3972,腥,星,肉,ROOT-661F,108,昴,6922,0,0,0,11150,昴,1157,0,0,0,5765,0,0,1157,11150,749.0,7457
qwen3_4b_2560d_int8,zh_char,3973,醒,星,酉,ROOT-661F,34,昴,2517,0,0,0,11150,昴,1122,0,0,0,1395,0,0,1122,11150,709.0,7457
qwen3_4b_2560d_int8,zh_char,3974,牲,生,牜,ROOT-751F,17,子,687,0,0,0,11150,子,11,0,0,0,676,0,0,11,11150,6.0,7457
qwen3_4b_2560d_int8,zh_char,3975,倩,青,亻,ROOT-9752,183,藍,472,0,0,0,11150,藍,369,0,0,0,103,0,0,369,11150,190.0,7457
qwen3_4b_2560d_int8,zh_char,3976,凊,青,冫,ROOT-9752,12,藍,742,0,0,0,11150,碧,55,0,0,0,687,0,0,55,11150,28.0,7457
qwen3_4b_2560d_int8,zh_char,3977,婧,青,女,ROOT-9752,115,藍,213,0,0,0,11150,藍,38,0,0,0,175,0,0,38,11150,21.0,7457
qwen3_4b_2560d_int8,zh_char,3978,崝,青,山,ROOT-9752,53,藍,4446,0,0,0,11150,碧,2119,0,0,0,2327,0,0,2119,11150,1320.0,7457
qwen3_4b_2560d_int8,zh_char,3979,情,青,忄,ROOT-9752,132,藍,8301,0,0,0,11150,藍,1974,0,0,0,6327,0,0,1974,11150,1250.0,7457
qwen3_4b_2560d_int8,zh_char,3980,晴,青,日,ROOT-9752,63,藍,476,0,0,0,11150,藍,93,0,0,0,383,0,0,93,11150,51.0,7457
qwen3_4b_2560d_int8,zh_char,3981,猜,青,犭,ROOT-9752,44,藍,6761,0,0,0,11150,藍,6714,0,0,0,47,0,0,6714,11150,4479.0,7457
qwen3_4b_2560d_int8,zh_char,3982,睛,青,目,ROOT-9752,59,藍,2528,0,0,0,11150,碧,32,0,0,0,2496,0,0,32,11150,19.0,7457
qwen3_4b_2560d_int8,zh_char,3983,精,青,米,ROOT-9752,27,藍,1063,0,0,0,11150,藍,1435,0,0,0,-372,0,0,1435,11150,786.0,7457
qwen3_4b_2560d_int8,zh_char,3984,綪,青,糸,ROOT-9752,170,藍,2718,0,0,0,11150,藍,69,0,0,0,2649,0,0,69,11150,49.0,7457
qwen3_4b_2560d_int8,zh_char,3985,菁,青,艹,ROOT-9752,292,藍,19,0,0,0,11150,藍,11,0,0,0,8,0,0,11,11150,5.0,2473
qwen3_4b_2560d_int8,zh_char,3986,蜻,青,虫,ROOT-9752,139,藍,3695,0,0,0,11150,碧,6,0,0,1,3689,0,0,6,11150,3.0,7457
qwen3_4b_2560d_int8,zh_char,3987,請,青,言,ROOT-9752,155,藍,1708,0,0,0,11150,藍,2004,0,0,0,-296,0,0,2004,11150,1287.0,7457
qwen3_4b_2560d_int8,zh_char,3988,錆,青,釒,ROOT-9752,141,藍,5071,0,0,0,11150,藍,251,0,0,0,4820,0,0,251,11150,203.0,7457
qwen3_4b_2560d_int8,zh_char,3989,靖,青,立,ROOT-9752,6,藍,1270,0,0,0,11150,藍,279,0,0,0,991,0,0,279,11150,165.0,7457
qwen3_4b_2560d_int8,zh_char,3990,靚,青,見,ROOT-9752,11,藍,1255,0,0,0,11150,藍,429,0,0,0,826,0,0,429,11150,266.0,7457
qwen3_4b_2560d_int8,zh_char,3992,鯖,青,魚,ROOT-9752,58,藍,7125,0,0,0,11150,藍,56,0,0,0,7069,0,0,56,11150,48.0,7457
qwen3_4b_2560d_int8,zh_char,3994,眚,生,目,ROOT-751F,59,子,54,0,0,0,11150,睎,6,0,0,1,48,0,0,6,11150,2.0,2474
qwen3_4b_2560d_int8,zh_char,3995,渻,省,氵,ROOT-7701,307,州,2512,0,0,0,11150,州,794,0,0,0,1718,0,0,794,11150,583.0,7457
qwen3_4b_2560d_int8,zh_char,3996,笙,生,竹,ROOT-751F,109,子,6889,0,0,0,11150,子,2083,0,0,0,4806,0,0,2083,11150,743.0,2474
qwen3_4b_2560d_int8,zh_char,3997,胜,生,肉,ROOT-751F,108,子,697,0,0,0,11150,子,4940,0,0,0,-4243,0,0,4940,11150,3193.0,7457
qwen3_4b_2560d_int8,zh_char,3998,諺,產,言,ROOT-7522,155,製,4540,0,0,0,11150,製,349,0,0,0,4191,0,0,349,11150,251.0,7457
qwen3_4b_2560d_int8,zh_char,3999,鏟,產,釒,ROOT-7522,141,製,2538,0,0,0,11150,製,156,0,0,0,2382,0,0,156,11150,139.0,7457
qwen3_4b_2560d_int8,zh_char,4000,顏,產,頁,ROOT-7522,45,製,2640,0,0,0,11150,製,394,0,0,0,2246,0,0,394,11150,280.0,7457
qwen3_4b_2560d_int8,zh_char,4002,傭,庸,亻,ROOT-7528,183,俗,809,0,0,0,11150,卑,314,0,0,0,495,0,0,314,11150,173.0,7457
qwen3_4b_2560d_int8,zh_char,4003,墉,庸,土,ROOT-7528,91,俗,78,0,0,0,11150,陋,15,0,0,0,63,0,0,15,11150,10.0,7457
qwen3_4b_2560d_int8,zh_char,4004,廓,郭,广,ROOT-90ED,41,滕,3252,0,0,0,11150,滕,3329,0,0,0,-77,0,0,3329,11150,100.0,385
qwen3_4b_2560d_int8,zh_char,4005,槨,郭,木,ROOT-90ED,256,滕,3291,0,0,0,11150,滕,492,0,0,0,2799,0,0,492,11150,317.0,7456
qwen3_4b_2560d_int8,zh_char,4006,慵,庸,忄,ROOT-7528,132,俗,8,0,0,1,11150,窳,2,0,1,1,6,0,0,2,11150,1.0,7457
qwen3_4b_2560d_int8,zh_char,4007,鄘,庸,阝,ROOT-7528,125,俗,322,0,0,0,11150,陋,56,0,0,0,266,0,0,56,11150,31.0,7457
qwen3_4b_2560d_int8,zh_char,4008,鏞,庸,釒,ROOT-7528,141,俗,9995,0,0,0,11150,拙,121,0,0,0,9874,0,0,121,11150,87.0,7457
qwen3_4b_2560d_int8,zh_char,4010,俑,甬,亻,ROOT-7528,183,鄞,9095,0,0,0,11150,鄞,8688,0,0,0,407,0,0,8688,11150,5880.0,7457
qwen3_4b_2560d_int8,zh_char,4011,勇,甬,力,ROOT-7528,21,鄞,6394,0,0,0,11150,鄞,1534,0,0,0,4860,0,0,1534,11150,328.0,2473
qwen3_4b_2560d_int8,zh_char,4012,湧,勇,氵,ROOT-7528,307,毅,4259,0,0,0,11150,毅,957,0,0,0,3302,0,0,957,11150,656.0,7457
qwen3_4b_2560d_int8,zh_char,4013,踴,勇,𧾷,ROOT-7528,68,毅,3081,0,0,0,11150,毅,190,0,0,0,2891,0,0,190,11150,136.0,7457
qwen3_4b_2560d_int8,zh_char,4014,踊,甬,𧾷,ROOT-7528,68,鄞,7594,0,0,0,11150,鄞,814,0,0,0,6780,0,0,814,11150,575.0,7457
qwen3_4b_2560d_int8,zh_char,4015,恿,甬,心,ROOT-7528,59,鄞,5864,0,0,0,11150,鄞,1139,0,0,0,4725,0,0,1139,11150,240.0,2473
qwen3_4b_2560d_int8,zh_char,4016,桶,甬,木,ROOT-7528,256,鄞,8888,0,0,0,11150,鄞,6637,0,0,0,2251,0,0,6637,11150,4450.0,7457
qwen3_4b_2560d_int8,zh_char,4017,涌,甬,氵,ROOT-7528,307,鄞,2392,0,0,0,11150,鄞,342,0,0,0,2050,0,0,342,11150,286.0,7457
qwen3_4b_2560d_int8,zh_char,4018,痛,甬,疒,ROOT-7528,71,鄞,10871,0,0,0,11150,鄞,7581,0,0,0,3290,0,0,7581,11150,275.0,385
qwen3_4b_2560d_int8,zh_char,4019,筩,甬,竹,ROOT-7528,109,鄞,6797,0,0,0,11150,鄞,772,0,0,0,6025,0,0,772,11150,239.0,2473
qwen3_4b_2560d_int8,zh_char,4020,蛹,甬,虫,ROOT-7528,139,鄞,10691,0,0,0,11150,鄞,501,0,0,0,10190,0,0,501,11150,363.0,7457
qwen3_4b_2560d_int8,zh_char,4021,誦,甬,言,ROOT-7528,155,鄞,4244,0,0,0,11150,鄞,1888,0,0,0,2356,0,0,1888,11150,1335.0,7457
qwen3_4b_2560d_int8,zh_char,4022,通,甬,辶,ROOT-7528,69,鄞,5963,0,0,0,11150,鄞,3886,0,0,0,2077,0,0,3886,11150,150.0,282
qwen3_4b_2560d_int8,zh_char,4024,葡,匍,艹,ROOT-752B,292,蒲,6037,0,0,0,11150,蒲,6142,0,0,0,-105,0,0,6142,11150,1474.0,2474
qwen3_4b_2560d_int8,zh_char,4025,哺,甫,口,ROOT-752B,156,俳,8954,0,0,0,11150,俳,6161,0,0,0,2793,0,0,6161,11150,4104.0,7457
qwen3_4b_2560d_int8,zh_char,4026,圃,甫,囗,ROOT-752B,10,俳,1268,0,0,0,11150,傅,150,0,0,0,1118,0,0,150,11150,,0
qwen3_4b_2560d_int8,zh_char,4027,埔,甫,土,ROOT-752B,91,俳,1203,0,0,0,11150,俳,318,0,0,0,885,0,0,318,11150,191.0,7457
qwen3_4b_2560d_int8,zh_char,4029,傅,尃,亻,ROOT-752B,183,蒏,2593,0,0,0,11150,蒏,3333,0,0,0,-740,0,0,3333,11150,2143.0,7457
qwen3_4b_2560d_int8,zh_char,4031,簙,博,竹,ROOT-752B,109,孛,3352,0,0,0,11150,孛,417,0,0,0,2935,0,0,417,11150,172.0,2474
qwen3_4b_2560d_int8,zh_char,4032,搏,尃,扌,ROOT-752B,202,蒏,8337,0,0,0,11150,搉,6307,0,0,0,2030,0,0,6307,11150,4342.0,7457
qwen3_4b_2560d_int8,zh_char,4033,榑,尃,木,ROOT-752B,256,蒏,330,0,0,0,11150,藲,362,0,0,0,-32,0,0,362,11150,137.0,7457
qwen3_4b_2560d_int8,zh_char,4034,溥,尃,氵,ROOT-752B,307,蒏,8662,0,0,0,11150,汃,8751,0,0,0,-89,0,0,8751,11150,5991.0,7457
qwen3_4b_2560d_int8,zh_char,4035,簿,溥,竹,ROOT-752B,109,丕,4430,0,0,0,11150,丕,3109,0,0,0,1321,0,0,3109,11150,894.0,2474
qwen3_4b_2560d_int8,zh_char,4036,薄,溥,艹,ROOT-752B,292,丕,9741,0,0,0,11150,丕,9533,0,0,0,208,0,0,9533,11150,2149.0,2474
qwen3_4b_2560d_int8,zh_char,4037,欂,薄,木,ROOT-752B,256,厚,808,0,0,0,11150,厚,223,0,0,0,585,0,0,223,11150,129.0,7457
qwen3_4b_2560d_int8,zh_char,4038,鑮,薄,釒,ROOT-752B,141,厚,9380,0,0,0,11150,厚,179,0,0,0,9201,0,0,179,11150,150.0,7457
qwen3_4b_2560d_int8,zh_char,4039,縛,尃,糸,ROOT-752B,170,蒏,8979,0,0,0,11150,繲,5558,0,0,0,3421,0,0,5558,11150,3840.0,7457
qwen3_4b_2560d_int8,zh_char,4040,膊,尃,肉,ROOT-752B,108,蒏,10088,0,0,0,11150,胉,4487,0,0,0,5601,0,0,4487,11150,3022.0,7457
qwen3_4b_2560d_int8,zh_char,4041,蒪,尃,艹,ROOT-752B,292,蒏,1015,0,0,0,11150,蒏,271,0,0,0,744,0,0,271,11150,217.0,2473
qwen3_4b_2560d_int8,zh_char,4042,賻,尃,貝,ROOT-752B,41,蒏,137,0,0,0,11150,蒏,34,0,0,0,103,0,0,34,11150,11.0,7457
qwen3_4b_2560d_int8,zh_char,4043,鎛,尃,釒,ROOT-752B,141,蒏,5388,0,0,0,11150,釃,108,0,0,0,5280,0,0,108,11150,63.0,7457
qwen3_4b_2560d_int8,zh_char,4044,髆,尃,骨,ROOT-752B,13,蒏,2767,0,0,0,11150,蒏,589,0,0,0,2178,0,0,589,11150,361.0,7457
qwen3_4b_2560d_int8,zh_char,4045,捕,甫,扌,ROOT-752B,202,俳,8771,0,0,0,11150,俳,5061,0,0,0,3710,0,0,5061,11150,3320.0,7457
qwen3_4b_2560d_int8,zh_char,4046,浦,甫,氵,ROOT-752B,307,俳,76,0,0,0,11150,湓,12,0,0,0,64,0,0,12,11150,7.0,7457
qwen3_4b_2560d_int8,zh_char,4047,蒲,浦,艹,ROOT-752B,292,澎,14,0,0,0,11150,蒲,1,1,1,1,13,1,0,1,11150,1.0,2474
qwen3_4b_2560d_int8,zh_char,4048,痡,甫,疒,ROOT-752B,71,俳,3893,0,0,0,11150,俳,271,0,0,0,3622,0,0,271,11150,19.0,385
qwen3_4b_2560d_int8,zh_char,4049,脯,甫,肉,ROOT-752B,108,俳,2938,0,0,0,11150,俳,289,0,0,0,2649,0,0,289,11150,161.0,7457
qwen3_4b_2560d_int8,zh_char,4050,莆,甫,艹,ROOT-752B,292,俳,98,0,0,0,11150,芾,51,0,0,0,47,0,0,51,11150,35.0,2474
qwen3_4b_2560d_int8,zh_char,4051,補,甫,衤,ROOT-752B,70,俳,5329,0,0,0,11150,芾,7014,0,0,0,-1685,0,0,7014,11150,4679.0,7457
qwen3_4b_2560d_int8,zh_char,4052,輔,甫,車,ROOT-752B,60,俳,3445,0,0,0,11150,芾,5388,0,0,0,-1943,0,0,5388,11150,3619.0,7457
qwen3_4b_2560d_int8,zh_char,4053,逋,甫,辶,ROOT-752B,69,俳,549,0,0,0,11150,俳,151,0,0,0,398,0,0,151,11150,9.0,281
qwen3_4b_2560d_int8,zh_char,4054,郙,甫,阝,ROOT-752B,125,俳,1671,0,0,0,11150,傅,609,0,0,0,1062,0,0,609,11150,353.0,7457
qwen3_4b_2560d_int8,zh_char,4055,酺,甫,酉,ROOT-752B,34,俳,2044,0,0,0,11150,俳,92,0,0,0,1952,0,0,92,11150,52.0,7457
qwen3_4b_2560d_int8,zh_char,4056,鋪,甫,釒,ROOT-752B,141,俳,5024,0,0,0,11150,棐,6637,0,0,0,-1613,0,0,6637,11150,4484.0,7457
qwen3_4b_2560d_int8,zh_char,4057,餔,甫,飠,ROOT-752B,38,俳,8362,0,0,0,11150,餫,129,0,0,0,8233,0,0,129,11150,74.0,7457
qwen3_4b_2560d_int8,zh_char,4058,鯆,甫,魚,ROOT-752B,58,俳,10098,0,0,0,11150,鰫,207,0,0,0,9891,0,0,207,11150,162.0,7457
qwen3_4b_2560d_int8,zh_char,4060,佃,田,亻,ROOT-7530,183,畇,448,0,0,0,11150,畇,634,0,0,0,-186,0,0,634,11150,297.0,7457
qwen3_4b_2560d_int8,zh_char,4061,沺,田,氵,ROOT-7530,307,畇,4395,0,0,0,11150,坵,819,0,0,0,3576,0,0,819,11150,496.0,7457
qwen3_4b_2560d_int8,zh_char,4063,畋,田,攵,ROOT-7530,20,畇,59,0,0,0,11150,坵,50,0,0,0,9,0,0,50,11150,33.0,7457
qwen3_4b_2560d_int8,zh_char,4064,鈿,田,釒,ROOT-7530,141,畇,4839,0,0,0,11150,坵,219,0,0,0,4620,0,0,219,11150,152.0,7457
qwen3_4b_2560d_int8,zh_char,4065,匣,甲,匚,ROOT-7532,7,阿,8102,0,0,0,11150,阿,5550,0,0,0,2552,0,0,5550,11150,20.0,23
qwen3_4b_2560d_int8,zh_char,4066,呷,甲,口,ROOT-7532,156,阿,3713,0,0,0,11150,阿,70,0,0,0,3643,0,0,70,11150,37.0,7457
qwen3_4b_2560d_int8,zh_char,4067,岬,甲,山,ROOT-7532,53,阿,9616,0,0,0,11150,阿,3057,0,0,0,6559,0,0,3057,11150,1918.0,7457
qwen3_4b_2560d_int8,zh_char,4068,押,甲,扌,ROOT-7532,202,阿,5955,0,0,0,11150,阿,1930,0,0,0,4025,0,0,1930,11150,1203.0,7457
qwen3_4b_2560d_int8,zh_char,4069,柙,甲,木,ROOT-7532,256,阿,8124,0,0,0,11150,阿,5098,0,0,0,3026,0,0,5098,11150,3211.0,7457
qwen3_4b_2560d_int8,zh_char,4070,狎,甲,犭,ROOT-7532,44,阿,8998,0,0,0,11150,阿,4403,0,0,0,4595,0,0,4403,11150,2875.0,7457
qwen3_4b_2560d_int8,zh_char,4071,胛,甲,肉,ROOT-7532,108,阿,6123,0,0,0,11150,阿,199,0,0,0,5924,0,0,199,11150,98.0,7457
qwen3_4b_2560d_int8,zh_char,4072,閘,甲,門,ROOT-7532,34,阿,3218,0,0,0,11150,阿,226,0,0,0,2992,0,0,226,11150,34.0,107
qwen3_4b_2560d_int8,zh_char,4073,鴨,甲,鳥,ROOT-7532,67,阿,7502,0,0,0,11150,鷁,102,0,0,0,7400,0,0,102,11150,84.0,7457
qwen3_4b_2560d_int8,zh_char,4074,淠,畀,氵,ROOT-7540,307,俾,7966,0,0,0,11150,俾,1128,0,0,0,6838,0,0,1128,11150,829.0,7457
qwen3_4b_2560d_int8,zh_char,4075,痹,畀,疒,ROOT-7540,71,俾,11012,0,0,0,11150,俾,4549,0,0,0,6463,0,0,4549,11150,231.0,385
qwen3_4b_2560d_int8,zh_char,4076,箅,畀,竹,ROOT-7540,109,俾,619,0,0,0,11150,俾,50,0,0,0,569,0,0,50,11150,20.0,2473
qwen3_4b_2560d_int8,zh_char,4078,濞,鼻,氵,ROOT-7540,307,顴,5493,0,0,0,11150,腮,3110,0,0,0,2383,0,0,3110,11150,2167.0,7457
qwen3_4b_2560d_int8,zh_char,4079,俜,甹,亻,ROOT-7539,183,甮,5281,0,0,0,11150,甮,4296,0,0,0,985,0,0,4296,11150,2942.0,7457
qwen3_4b_2560d_int8,zh_char,4080,娉,甹,女,ROOT-7539,115,甮,7433,0,0,0,11150,甮,3407,0,0,0,4026,0,0,3407,11150,2327.0,7457
qwen3_4b_2560d_int8,zh_char,4081,梬,甹,木,ROOT-7539,256,甮,213,0,0,0,11150,蘉,67,0,0,0,146,0,0,67,11150,32.0,7457
qwen3_4b_2560d_int8,zh_char,4082,聘,甹,耳,ROOT-7539,10,甮,9999,0,0,0,11150,谻,9494,0,0,0,505,0,0,9494,11150,6466.0,7457
qwen3_4b_2560d_int8,zh_char,4083,騁,甹,馬,ROOT-7539,65,甮,3480,0,0,0,11150,韉,209,0,0,0,3271,0,0,209,11150,163.0,7457
qwen3_4b_2560d_int8,zh_char,4084,椳,畏,木,ROOT-754F,256,恐,4860,0,0,0,11150,恐,659,0,0,0,4201,0,0,659,11150,444.0,7457
qwen3_4b_2560d_int8,zh_char,4085,渨,畏,氵,ROOT-754F,307,恐,6154,0,0,0,11150,恐,534,0,0,0,5620,0,0,534,11150,378.0,7457
qwen3_4b_2560d_int8,zh_char,4086,煨,畏,火,ROOT-754F,62,恐,5608,0,0,0,11150,恐,293,0,0,0,5315,0,0,293,11150,181.0,7457
qwen3_4b_2560d_int8,zh_char,4087,猥,畏,犭,ROOT-754F,44,恐,498,0,0,0,11150,恐,344,0,0,0,154,0,0,344,11150,224.0,7457
qwen3_4b_2560d_int8,zh_char,4088,隈,畏,阝,ROOT-754F,125,恐,491,0,0,0,11150,恐,117,0,0,0,374,0,0,117,11150,74.0,7457
qwen3_4b_2560d_int8,zh_char,4089,蔔,匐,艹,ROOT-7550,292,躅,8360,0,0,0,11150,匍,2777,0,0,0,5583,0,0,2777,11150,892.0,2474
qwen3_4b_2560d_int8,zh_char,4090,愎,复,忄,ROOT-590D,132,復,4826,0,0,0,11150,復,917,0,0,0,3909,0,0,917,11150,570.0,7457
qwen3_4b_2560d_int8,zh_char,4091,腹,复,肉,ROOT-590D,108,復,10122,0,0,0,11150,復,690,0,0,0,9432,0,0,690,11150,433.0,7457
qwen3_4b_2560d_int8,zh_char,4093,蕧,復,艹,ROOT-5FA9,292,复,7522,0,0,0,11150,复,2315,0,0,0,5207,0,0,2315,11150,690.0,2474
qwen3_4b_2560d_int8,zh_char,4094,稷,畟,禾,ROOT-755F,46,畇,534,0,0,0,11150,畣,336,0,0,0,198,0,0,336,11150,152.0,7457
qwen3_4b_2560d_int8,zh_char,4095,謖,畟,言,ROOT-755F,155,畇,3715,0,0,0,11150,畣,399,0,0,0,3316,0,0,399,11150,246.0,7457
qwen3_4b_2560d_int8,zh_char,4096,廙,異,广,ROOT-7570,41,异,1798,0,0,0,11150,异,736,0,0,0,1062,0,0,736,11150,51.0,385
qwen3_4b_2560d_int8,zh_char,4097,翼,異,羽,ROOT-7570,22,异,836,0,0,0,11150,异,51,0,0,0,785,0,0,51,11150,13.0,2473
qwen3_4b_2560d_int8,zh_char,4098,瀷,翼,氵,ROOT-7570,307,翅,5988,0,0,0,11150,翅,353,0,0,0,5635,0,0,353,11150,248.0,7457
qwen3_4b_2560d_int8,zh_char,4099,劃,畫,刂,ROOT-756B,36,繪,41,0,0,0,11150,繪,31,0,0,0,10,0,0,31,11150,23.0,7457
qwen3_4b_2560d_int8,zh_char,4100,嫿,畫,女,ROOT-756B,115,繪,5239,0,0,0,11150,繪,867,0,0,0,4372,0,0,867,11150,565.0,7457
qwen3_4b_2560d_int8,zh_char,4101,彃,畢,弓,ROOT-7562,14,終,682,0,0,0,11150,俾,39,0,0,0,643,0,0,39,11150,26.0,7457
qwen3_4b_2560d_int8,zh_char,4102,熚,畢,火,ROOT-7562,62,終,7458,0,0,0,11150,炳,1956,0,0,0,5502,0,0,1956,11150,1346.0,7457
qwen3_4b_2560d_int8,zh_char,4103,篳,畢,竹,ROOT-7562,109,終,3709,0,0,0,11150,俾,77,0,0,0,3632,0,0,77,11150,40.0,2474
qwen3_4b_2560d_int8,zh_char,4104,縪,畢,糸,ROOT-7562,170,終,1666,0,0,0,11150,結,75,0,0,0,1591,0,0,75,11150,65.0,7457
qwen3_4b_2560d_int8,zh_char,4105,蹕,畢,𧾷,ROOT-7562,68,終,3791,0,0,0,11150,踣,158,0,0,0,3633,0,0,158,11150,114.0,7457
qwen3_4b_2560d_int8,zh_char,4106,姜,羊,女,ROOT-7F8A,115,羔,3671,0,0,0,11150,羔,4276,0,0,0,-605,0,0,4276,11150,1097.0,2473
qwen3_4b_2560d_int8,zh_char,4107,縲,累,糸,ROOT-7D2F,170,倦,5530,0,0,0,11150,疲,843,0,0,0,4687,0,0,843,11150,574.0,7457
qwen3_4b_2560d_int8,zh_char,4108,螺,累,虫,ROOT-7D2F,139,倦,7875,0,0,0,11150,疲,202,0,0,0,7673,0,0,202,11150,148.0,7457
qwen3_4b_2560d_int8,zh_char,4109,騾,累,馬,ROOT-7D2F,65,倦,4825,0,0,0,11150,疲,144,0,0,0,4681,0,0,144,11150,97.0,7457
